Sr.No.,Accord Code,Company Name,FR_ROA (%)4,FR_ROE (%)4,FR_ROCE (%)4,FR_Asset Turnover(x)4,FR_Year End4,FR_Adjusted PE (x)4,FR_Price / Book Value(x)4,FR_Dividend Yield(%)4,FR_EV/EBITDA(x)4,FR_Year End4.1,CONS_FR_1,CONS_FR_2,CONS_FR_3,CONS_FR_4,CONS_FR_5,CONS_FR_6,Stock Name,NSE Code,BSE Code,Stock Code,ISIN,Industry Name,Current Price,Current Price.1,Market Capitalization,PE TTM Price to Earnings,Forecaster Estimates 1Y forward PE,PE 3Yr Average,PE 5Yr Average,%Days traded below current PE Price to Earnings,Sector PE TTM,Industry PE TTM,PEG TTM PE to Growth,Forecaster Estimates 1Y forward PEG,Sector PEG TTM,Industry PEG TTM,Price to Book Value,%Days traded below current Price to Book Value,Sector Price to Book TTM,Industry Price to Book TTM,Basic EPS TTM,EPS TTM Growth %,ROE Annual %,Sector Return on Equity ROE,Industry Return on Equity ROE,RoA Annual %,Sector Return on Assets,Industry Return on Assets,Piotroski Score,sector_name,Industry Name.1,Latest financial result,Result Announced Date,STOCKNAME,PRICE0320
3811,222076.0,STEL Holdings Ltd.,2.72371234778658,2.72395589605503,2.78091486845615,0.0291910571613935,202003.0,4.69632080981117,0.157363290945813,0.0,2.6473387336219,202003.0,C,C,C,C,C,C,STEL Holdings Ltd.,STEL,533316.0,STEL,INE577L01016,Holding Companies,411.0,411.0,758.52,47.84,Export NA,47.46,34.99,88.78,29.46,29.52,2.15,Export NA,2.68,2.61,0.36,53.96,3.45,3.43,8.59,22.29,0.88,11.36,12.16,0.82,3.35,3.51,6.0,Diversified,Holding Companies,2024-12-31,2025-01-22,STEL,38.5
3816,295131.0,Sterling and Wilson Renewable Energy Ltd.,5.6013513787163,31.6623707183166,24.6388856116605,1.02636337227604,202003.0,3.97818979431362,1.14109310242747,7.80234070221066,2.89562439926063,202003.0,C,C,C,C,C,C,Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,542760.0,SWSOLAR,INE00M201021,Construction & Engineering,325.2,325.2,7593.23,275.92,Export NA,,,96.95,40.59,34.35,2.64,Export NA,3.35,2.78,7.86,63.84,4.65,5.61,1.18,104.36,-21.86,12.67,15.97,-4.92,5.35,5.27,4.0,Cement and Construction ,Construction & Engineering,2024-12-31,2025-04-24,SWSOLAR,77.0
3819,130759.0,Sterling Tools Ltd.,6.89393787434681,10.5983771523551,11.2830709850447,0.807312996845699,202003.0,15.3540099880757,1.52872591196479,1.53787004998078,7.84317209902711,202003.0,C,C,C,C,C,C,Sterling Tools Ltd.,STERTOOLS,530759.0,STERTOOLS,INE334A01023,Auto Parts & Equipment,331.0,331.0,1197.7,18.22,Export NA,28.51,30.49,11.68,30.67,37.63,0.45,Export NA,3.29,2.11,2.5,35.28,6.56,8.02,18.17,40.17,12.38,22.1,17.48,7.76,10.64,9.23,8.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-02-04,STERTOOLS,132.4
3820,132374.0,Sterlite Technologies Ltd.,5.91824258065575,24.1567576620332,18.7064618041247,0.704959085730542,202003.0,5.93498054257359,1.36040637629097,5.49019607843137,4.32953186303381,202003.0,C,C,C,C,C,C,Sterlite Technologies Ltd.,STLTECH,532374.0,STLTECH,INE089C01029,Telecom Cables,87.52,87.52,4270.29,-25.42,Export NA,47.01,68.07,,34.51,30.52,0.09,Export NA,2.54,0.96,1.45,0.22,9.46,2.41,-3.44,-275.0,-2.52,8.38,8.23,-0.61,5.19,4.97,1.0,Telecommunications Equipment,Telecom Cables,2024-12-31,2025-01-17,STLTECH,63.8
3821,132730.0,STL Global Ltd.,26.2541275841686,0.0,71.3714491588299,0.975198881561515,202003.0,0.639033571147197,-1.36263893180416,0.0,24.5650389470663,202003.0,S,S,S,S,S,S,STL Global Ltd.,SGL,532730.0,SGL,INE353H01010,Textiles,14.26,14.26,39.15,-39.64,Export NA,200.57,105.95,,65.84,31.53,-0.91,Export NA,4.31,6.74,1.44,34.75,17.98,4.44,-0.36,43.68,-9.6,26.33,15.41,-3.75,10.65,10.79,2.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-02-11,SGL,5.8
3825,132531.0,Strides Pharma Science Ltd.,0.630192022010572,1.67958368544985,4.06295376932136,0.684808276319369,202003.0,79.3851984937609,1.14562679715572,4.34041233917222,8.1080349501152,202003.0,C,C,C,C,C,C,Strides Pharma Science Ltd.,STAR,532531.0,STAR,INE939A01011,Pharmaceuticals,667.0,667.0,6147.25,22.81,Export NA,,21.01,46.01,40.48,40.18,0.06,Export NA,5.74,5.72,2.71,53.36,8.22,8.34,29.25,374.13,-3.32,16.9,17.11,-1.2,11.67,11.81,4.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-01-30,STAR,322.15
3828,106222.0,Styrenix Performance Materials Ltd.,-0.874851679860657,-1.54519207318706,0.287348995750749,1.45747252606417,202003.0,0.0,1.48252953826767,0.0,14.9171134874939,202003.0,S,S,S,S,S,S,Styrenix Performance Materials Ltd.,STYRENIX,506222.0,STYRENIX,INE189B01011,Specialty Chemicals,2888.0,2888.0,5078.72,22.24,Export NA,18.2,12.37,63.67,51.17,59.04,0.6,Export NA,13.03,14.6,6.31,96.36,7.59,9.19,129.86,37.37,23.96,14.53,14.4,16.68,9.9,9.72,9.0,Chemicals & Petrochemicals,Specialty Chemicals,2024-12-31,2025-01-30,STYRENIX,517.25
3831,117168.0,Subros Ltd.,5.83427776598467,11.848274442253,17.6083786616699,1.3709913136726,202003.0,9.9356337042534,1.12079306324315,0.619195046439629,4.28130268605451,202003.0,C,C,C,C,C,C,Subros Ltd.,SUBROS,517168.0,SUBROS,INE287B01021,Auto Parts & Equipment,616.9,616.9,4024.4,29.86,Export NA,51.81,53.46,27.74,30.67,37.63,0.52,Export NA,3.29,2.11,3.97,74.81,6.56,8.02,20.66,57.69,10.21,22.1,17.48,5.91,10.64,9.23,9.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-01-30,SUBROS,130.7
3833,106655.0,Sudarshan Chemical Industries Ltd.,8.24823504496425,24.8315146183266,19.3522633421166,0.971171998368296,202003.0,17.9177822373998,4.31053195314139,1.68404170008019,12.136723347948,202003.0,C,C,C,C,C,C,Sudarshan Chemical Industries Ltd.,SUDARSCHEM,506655.0,SUDARSCHEM,INE659A01023,Dyes & Pigments,1045.0,1045.0,8210.87,69.65,Export NA,53.01,41.73,97.49,51.17,45.21,-1.08,Export NA,13.03,1.28,6.77,86.62,7.59,4.0,15.0,-64.49,31.1,14.53,17.49,15.17,9.9,9.31,8.0,Chemicals & Petrochemicals,Dyes & Pigments,2024-12-31,2025-02-14,SUDARSCHEM,372.3
3844,289795.0,Sumit Woods Ltd.,3.47544433594807,8.22043381070777,12.4985888729854,0.263661882481829,202003.0,15.2961596875678,0.543558490204579,0.0,5.74097554198531,202003.0,C,C,C,C,C,C,Sumit Woods Ltd.,SUMIT,,SUMIT,INE748Z01013,Realty,112.5,112.5,509.27,42.91,Export NA,39.88,39.88,89.31,44.21,46.53,0.51,Export NA,3.89,4.18,4.81,91.32,5.6,6.28,2.62,84.46,11.82,9.66,10.57,3.35,4.59,4.99,6.0,Realty,Realty,2024-12-31,2025-02-10,SUMIT,14.1
3845,209344.0,Sumitomo Chemical India Ltd.,10.3249982282637,20.0132871136019,23.8969140056265,1.37806330684934,202003.0,44.7340827623205,7.49483190955946,0.299809212319433,26.2350632768492,202003.0,C,C,C,C,C,C,Sumitomo Chemical India Ltd.,SUMICHEM,542920.0,SUMICHEM,INE258G01013,Agrochemicals,551.0,551.0,27502.93,53.34,Export NA,54.38,54.55,49.34,51.17,37.19,0.96,Export NA,13.03,6.0,10.14,31.44,7.59,5.17,10.33,55.33,15.13,14.53,17.06,11.15,9.9,12.59,7.0,Chemicals & Petrochemicals,Agrochemicals,2024-12-31,2025-01-27,SUMICHEM,184.7
3846,220531.0,Summit Securities Ltd.,2.22373383182499,2.41282271768831,2.35623961190473,0.0252733011629833,202003.0,4.16109961975115,0.130349427920277,0.0,3.80587349183566,202003.0,C,C,C,C,C,C,Summit Securities Ltd.,SUMMITSEC,533306.0,SUMMITSEC,INE519C01017,Investment Companies,2130.6,2130.6,2322.74,26.5,Export NA,30.39,28.22,78.64,17.74,17.74,0.83,Export NA,0.56,0.56,0.21,27.97,1.49,1.49,80.39,31.98,0.83,4.59,4.59,0.75,3.75,3.75,7.0,Others,Investment Companies,2024-12-31,2025-01-31,SUMMITSEC,274.85
3848,132872.0,Sun Pharma Advanced Research Company Ltd.,-93.1104528608874,-225.076684823664,-178.952820775337,0.228941924775382,202003.0,0.0,-135.679777662126,0.0,-8.64387073352695,202003.0,C,C,S,S,S,C,Sun Pharma Advanced Research Company Ltd.,SPARC,532872.0,SPARC,INE232I01014,Pharmaceuticals,154.25,154.25,5005.75,-12.88,Export NA,,,,40.48,40.18,,Export NA,5.74,5.72,-64.69,,8.22,8.34,-11.97,,-307.91,16.9,17.11,-75.18,11.67,11.81,2.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-10,SPARC,96.45
3849,124715.0,Sun Pharmaceutical Industries Ltd.,6.58216950667647,9.66106022474456,10.0704863143378,0.934227276718334,202003.0,22.4448438037701,1.86688109542919,1.13571834185122,11.3209571792377,202003.0,C,C,C,C,C,C,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,524715.0,SUNPHARMA,INE044A01036,Pharmaceuticals,1785.2,1785.2,428329.28,37.43,Export NA,38.32,52.01,50.94,40.48,40.18,1.31,Export NA,5.74,5.72,6.2,78.3,8.22,8.34,47.69,28.49,15.04,16.9,17.11,11.2,11.67,11.81,9.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-01-31,SUNPHARMA,352.3
3851,132733.0,Sun TV Network Ltd.,21.813243907047,24.6296197536131,32.570707340053,0.554167453869891,202003.0,8.12820775437279,1.96691985304266,8.75043752187609,4.16140520466614,202003.0,C,C,C,C,C,C,Sun TV Network Ltd.,SUNTV,532733.0,SUNTV,INE424H01027,Broadcasting & Cable TV,656.8,656.8,25883.48,14.81,Export NA,13.94,13.13,72.25,29.76,17.72,-1.95,Export NA,4.22,0.1,2.29,7.95,8.37,1.64,44.34,-7.6,18.27,19.99,11.03,16.85,12.88,10.24,8.0,Media,Broadcasting & Cable TV,2024-12-31,2025-02-07,SUNTV,285.95
3855,224898.0,Sundaram Finance Holdings Ltd.,1.33920586018288,1.38732317904805,1.65998540569642,0.04231515627402,202003.0,7.14180730279213,0.300452842141967,3.00842358604092,16.9832404892798,202003.0,C,C,C,C,C,C,Sundaram Finance Holdings Ltd.,SUNDARMHLD,,SUNDARMHLD,INE202Z01029,Investment Companies,343.7,343.7,7633.71,13.29,Export NA,12.38,14.84,57.64,17.74,17.74,0.23,Export NA,0.56,0.56,1.36,84.23,1.49,1.49,25.86,58.45,11.12,4.59,4.59,10.77,3.75,3.75,8.0,Others,Investment Companies,2024-12-31,2025-01-29,SUNDARMHLD,41.55
3856,190071.0,Sundaram Finance Ltd.,2.05713419871688,12.4555293262707,9.31879536230697,0.120260569473527,202003.0,16.7071198537005,1.98137214414658,1.08292723561998,13.6887652624358,202003.0,C,C,C,C,C,C,Sundaram Finance Ltd.,SUNDARMFIN,590071.0,SUNDARMFIN,INE660A01013,Finance (including NBFCs),5220.0,5220.0,57996.24,36.38,Export NA,30.73,26.16,91.51,21.62,37.14,-84.29,Export NA,4.95,25.92,4.64,95.99,4.05,4.62,143.5,-0.43,12.96,17.25,15.84,2.23,2.86,4.26,4.0,Banking and Finance,Finance (including NBFCs),2024-12-31,2025-02-03,SUNDARMFIN,1203.25
3857,190047.0,Sundaram Multi Pap Ltd.,-1.67560352929233,-2.66761567947093,4.9211133019353,0.602231840565253,202003.0,0.0,0.513010230368738,0.0,8.54280029281802,202003.0,S,S,S,S,S,S,Sundaram Multi Pap Ltd.,SUNDARAM,533166.0,SUNDARAM,INE108E01023,Commodity Printing/Stationery,2.04,2.04,96.67,-23.98,Export NA,49.9,45.25,,56.77,80.47,-0.65,Export NA,9.47,2.66,1.04,59.97,7.9,16.44,-0.09,36.92,-5.48,11.62,17.98,-3.77,5.38,12.25,4.0,Commercial Services & Supplies,Commodity Printing/Stationery,2024-12-31,2025-02-14,SUNDARAM,1.1
3858,100403.0,Sundram Fasteners Ltd.,9.00622103069695,16.8928758966241,15.6990018237251,1.02692654053599,202003.0,18.8410202022815,3.06688820193194,1.4244036382358,11.2082859627369,202003.0,C,C,C,C,C,C,Sundram Fasteners Ltd.,SUNDRMFAST,500403.0,SUNDRMFAST,INE387A01021,Auto Parts & Equipment,931.0,931.0,19562.95,35.68,Export NA,49.05,46.71,30.54,30.67,37.63,5.44,Export NA,3.29,2.11,5.38,30.25,6.56,8.02,26.09,6.56,15.25,22.1,17.48,10.45,10.64,9.23,7.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-01-27,SUNDRMFAST,292.5
3870,112179.0,Sunteck Realty Ltd.,1.73761564018629,2.68502659285412,5.16301120197216,0.129905925406848,202003.0,39.8653773227152,1.07484737627035,0.713436385255648,19.6411917661413,202003.0,C,C,C,C,C,C,Sunteck Realty Ltd.,SUNTECK,512179.0,SUNTECK,INE805D01034,Realty,411.2,411.2,6023.63,29.93,Export NA,2050.52,1124.97,48.0,44.21,46.53,0.07,Export NA,3.89,4.18,1.91,52.66,5.6,6.28,13.74,444.95,2.27,9.66,10.57,0.89,4.59,4.99,7.0,Realty,Realty,2024-12-31,2025-01-20,SUNTECK,210.05
3875,121180.0,Super Spinning Mills Ltd.,-4.25026736680921,-9.4665050751409,-0.892850573528654,0.562015562177261,202003.0,0.0,0.118977613666665,0.0,-10.8518671477633,202003.0,S,S,S,S,S,S,Super Spinning Mills Ltd.,SUPERSPIN,521180.0,SUPERSPIN,INE662A01027,Textiles,11.35,11.35,62.42,-5.14,Export NA,,37.46,,65.84,31.53,-0.18,Export NA,4.31,6.74,0.87,85.91,17.98,4.44,-2.21,28.08,-29.18,26.33,15.41,-18.4,10.65,10.79,4.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-01-28,SUPERSPIN,2.1
3877,123283.0,Superhouse Ltd.,3.78458323323001,7.76488013257358,8.19808615545162,0.877744645541958,202003.0,2.11361318977585,0.190846698732112,1.30825838103025,3.48480106350238,202003.0,C,C,C,C,C,C,Superhouse Ltd.,SUPERHOUSE,523283.0,SUPERHOUSE,INE712B01010,Footwear,161.1,161.1,177.61,14.43,Export NA,12.48,9.49,92.28,100.12,60.9,-0.47,Export NA,3.94,2.15,0.39,18.6,17.18,11.49,11.17,-30.61,2.78,12.88,18.34,1.49,9.05,9.72,5.0,Retailing,Footwear,2024-12-31,2025-02-14,SUPERHOUSE,60.35
3884,132509.0,Suprajit Engineering Ltd.,6.8675665767197,12.8462313581987,13.1171433776644,1.03235250403771,202003.0,14.9064980492399,1.82634923328572,1.57942238267148,7.74215460171559,202003.0,C,C,C,C,C,C,Suprajit Engineering Ltd.,SUPRAJIT,532509.0,SUPRAJIT,INE399C01030,Auto Parts & Equipment,405.0,405.0,5554.98,42.35,Export NA,36.83,33.28,91.9,30.67,37.63,-3.52,Export NA,3.29,2.11,4.37,28.6,6.56,8.02,9.56,-12.04,12.27,22.1,17.48,6.48,10.64,9.23,7.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-02-12,SUPRAJIT,112.6
3885,288689.0,Supreme Engineering Ltd.,1.75978005762796,7.37809223786972,10.6877406896572,0.790807915379825,202003.0,9.85936322024771,0.722619811143892,0.0,6.88395357972401,202003.0,S,S,S,S,S,S,Supreme Engineering Ltd.,SUPREMEENG,,SUPREMEENG,INE319Z01021,Iron & Steel Products,2.3,2.3,57.49,-4.81,Export NA,6.12,6.13,,18.22,22.97,-0.05,Export NA,1.55,1.1,-0.75,,5.66,6.77,-0.48,88.07,0.0,23.96,18.02,-33.26,10.88,9.85,3.0,Metals & Mining,Iron & Steel Products,2024-12-31,2025-02-14,SUPREMEENG,1.45
3887,109930.0,Supreme Industries Ltd.,13.3287706390624,21.1725056396597,26.9011357304074,1.5717169988878399,202003.0,23.6105108362079,4.88042269778303,1.61178908588533,13.2648882318155,202003.0,C,C,C,C,C,C,Supreme Industries Ltd.,SUPREMEIND,509930.0,SUPREMEIND,INE195A01028,Plastic Products,3510.1,3510.1,44587.71,43.64,Export NA,56.05,42.32,82.05,52.89,33.1,-8.92,Export NA,4.08,4.22,8.4,53.71,13.34,7.56,80.44,-4.89,20.93,21.36,16.41,16.31,11.85,12.3,7.0,General Industrials,Plastic Products,2024-12-31,2025-04-24,SUPREMEIND,867.7
3888,132904.0,Supreme Infrastructure India Ltd.,-28.3196150665662,0.0,-23.7594081958617,0.142892220645776,201903.0,0.0,-0.0268771827681381,0.0,41.8727578501269,201903.0,C,C,C,C,C,C,Supreme Infrastructure India Ltd.,SUPREMEINF,532904.0,SUPREMEINF,INE550H01011,Construction & Engineering,96.84,96.84,248.86,-0.19,Export NA,1.39,1.39,,40.59,34.35,0.01,Export NA,3.35,2.78,-0.05,,4.65,5.61,-509.96,-22.22,0.0,12.67,15.97,-43.36,5.35,5.27,1.0,Cement and Construction ,Construction & Engineering,2024-09-30,2025-03-31,SUPREMEINF,8.45
3897,214289.0,Surana Solar Ltd.,0.822941008509012,1.09779581013771,2.35485649338161,0.492189258416408,202003.0,44.5833333333333,0.486746063859662,0.0,4.95637591935346,202003.0,S,S,S,S,S,S,Surana Solar Ltd.,SURANASOL,533298.0,SURANASOL,INE272L01022,Electric Utilities,35.5,35.5,174.68,282.89,Export NA,74.37,172.65,93.25,25.86,32.17,1.64,Export NA,2.11,1.91,3.08,84.64,4.97,4.98,0.13,172.45,-2.24,19.18,19.85,-2.13,7.09,6.72,4.0,Utilities,Electric Utilities,2024-12-31,2025-01-24,SURANASOL,5.45
3903,100336.0,Surya Roshni Ltd.,3.41850995634774,8.57771383642538,10.8744545759977,1.8237775618407,202003.0,3.33994779176129,0.276392367779732,3.17712470214456,4.00302321353657,202003.0,C,C,C,C,C,C,Surya Roshni Ltd.,SURYAROSNI,500336.0,SURYAROSNI,INE335A01020,Iron & Steel Products,268.9,268.9,5852.23,18.26,Export NA,18.0,16.82,81.46,18.22,22.97,-1.15,Export NA,1.55,1.1,2.58,91.45,5.66,6.77,14.72,-15.86,15.19,23.96,18.02,11.26,10.88,9.85,7.0,Metals & Mining,Iron & Steel Products,2024-12-31,2025-02-06,SURYAROSNI,15.7
3905,121200.0,Suryalakshmi Cotton Mills Ltd.,-4.22168040540334,-12.6387897793763,-1.67134496658562,0.885506320376896,202003.0,0.0,0.101867789345859,0.0,22.9086824705297,202003.0,S,S,S,S,S,S,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,521200.0,SURYALAXMI,INE713B01026,Textiles,64.94,64.94,122.12,70.84,Export NA,26.85,200.05,86.94,65.84,31.53,-2.15,Export NA,4.31,6.74,0.46,38.68,17.98,4.44,0.92,-32.89,1.35,26.33,15.41,0.49,10.65,10.79,4.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-02-14,SURYALAXMI,14.45
3913,130239.0,Suven Life Sciences Ltd.,-27.0718493183256,-49.2670564578435,-54.6705210850701,0.0414180942654069,202003.0,0.0,1.90014879820856,0.0,-2.5503397894977,202003.0,C,C,C,C,C,C,Suven Life Sciences Ltd.,SUVEN,530239.0,SUVEN,INE495B01038,Healthcare Services,130.39,130.39,2843.46,-19.84,Export NA,,,,64.96,54.34,0.57,Export NA,5.87,1.81,14.76,91.75,11.22,11.68,-6.57,-35.0,-38.91,17.25,20.11,-36.88,9.68,11.41,3.0,Diversified Consumer Services,Healthcare Services,2024-12-31,2025-01-24,SUVEN,21.4
3914,297629.0,Suven Pharmaceuticals Ltd.,30.0708986407458,44.5751396779822,50.2106054391149,0.79093609161994,202003.0,8.08854233586021,3.03528504096061,2.48200546041201,6.78952628153543,202003.0,C,C,C,C,C,C,Suven Pharmaceuticals Ltd.,SUVENPHAR,543064.0,SUVENPHAR,INE03QK01018,Pharmaceuticals,1205.0,1205.0,30675.08,109.85,Export NA,61.3,46.63,91.64,40.48,40.18,-4.45,Export NA,5.74,5.72,15.51,98.03,8.22,8.34,10.97,-24.71,14.64,16.9,17.11,13.32,11.67,11.81,5.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-05-28,SUVENPHAR,100.5
3920,132667.0,Suzlon Energy Ltd.,-34.9502573166092,0.0,-50.5597763582569,0.386052829443825,202003.0,0.0,-0.0968729684401445,0.0,-16.9660522014997,202003.0,C,C,C,C,C,C,Suzlon Energy Ltd.,SUZLON,532667.0,SUZLON,INE040H01021,Heavy Electrical Equipment,60.04,60.04,81947.55,71.66,Export NA,69.46,87.9,70.22,52.89,65.02,1.07,Export NA,4.08,5.76,18.23,11.06,13.34,17.37,0.84,66.66,16.84,21.36,22.24,9.19,11.85,14.76,6.0,General Industrials,Heavy Electrical Equipment,2024-12-31,2025-01-28,SUZLON,1.95
3934,103310.0,Swan Energy Ltd.,-0.145158039610506,-0.532924703697018,2.24933863403995,0.102361121011951,202003.0,0.0,2.75362106621188,0.0996512207274539,59.5444197397231,202003.0,C,C,C,C,C,C,Swan Energy Ltd.,SWANENERGY,503310.0,SWANENERGY,INE665A01038,Commodity Trading  & Distribution,435.35,435.35,13646.35,17.07,Export NA,77.13,77.13,4.97,56.77,66.92,0.18,Export NA,9.47,11.64,2.11,10.83,7.9,8.12,25.51,96.63,4.79,11.62,9.53,2.47,5.38,2.68,6.0,Commercial Services & Supplies,Commodity Trading  & Distribution,2024-12-31,2025-02-14,SWANENERGY,100.8
3935,100407.0,Swaraj Engines Ltd.,19.6978781766663,30.0644160102446,39.2872834089859,2.14411779099463,202003.0,15.3697098344364,4.64196164157137,4.44444444444444,9.48343253644047,202003.0,S,S,S,S,S,S,Swaraj Engines Ltd.,SWARAJENG,500407.0,SWARAJENG,INE277A01016,Auto Parts & Equipment,4209.6,4209.6,5113.61,30.81,Export NA,22.81,21.04,88.31,30.67,37.63,1.51,Export NA,3.29,2.11,14.96,100.0,6.56,8.02,136.64,20.39,39.59,22.1,17.48,24.69,10.64,9.23,7.0,Automobiles & Auto Components,Auto Parts & Equipment,2025-03-31,2025-04-16,SWARAJENG,905.1
3944,132051.0,Swelect Energy Systems Ltd.,-0.997915513784488,-1.41441665119249,1.10144878259933,0.247514411374792,202003.0,0.0,0.175903713283648,2.40818783865141,4.12052685956016,202003.0,C,C,C,C,C,C,Swelect Energy Systems Ltd.,SWELECTES,532051.0,SWELECTES,INE409B01013,Heavy Electrical Equipment,574.3,574.3,870.57,21.72,Export NA,88.15,51.97,16.71,52.89,65.02,0.62,Export NA,4.08,5.76,1.02,85.49,13.34,17.37,26.44,35.25,7.42,21.36,22.24,3.73,11.85,14.76,6.0,General Industrials,Heavy Electrical Equipment,2024-12-31,2025-02-12,SWELECTES,83.55
3954,117385.0,Symphony Ltd.,16.4604246186446,27.8517088418488,29.1708675404484,1.06257895380269,202003.0,30.497301464919,8.65716196555123,2.90734420427253,21.1846247063649,202003.0,C,C,C,C,C,C,Symphony Ltd.,SYMPHONY,517385.0,SYMPHONY,INE225D01027,Consumer Electronics,1197.0,1197.0,8219.97,45.16,Export NA,56.18,58.39,26.27,53.59,95.88,0.79,Export NA,8.42,1.55,11.26,42.47,16.74,23.07,26.5,56.9,19.77,20.72,13.86,12.16,10.69,4.65,8.0,Consumer Durables,Consumer Electronics,2024-12-31,2025-02-05,SYMPHONY,778.7
3957,209373.0,Syngene International Ltd.,10.7707587360498,20.2143575405293,19.6015709690604,0.52583570737827,202003.0,23.445765590876,4.52150311198465,0.0,14.390421729807,202003.0,C,C,C,C,C,C,Syngene International Ltd.,SYNGENE,539268.0,SYNGENE,INE398R01022,Pharmaceuticals,753.95,753.95,30349.28,60.52,Export NA,62.68,60.9,67.77,40.48,40.18,216.17,Export NA,5.74,5.72,6.9,25.66,8.22,8.34,12.46,0.28,11.97,16.9,17.11,8.29,11.67,11.81,7.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-04-23,SYNGENE,240.15
3972,107785.0,Tainwala Chemicals & Plastics (India) Ltd.,5.15707212539846,5.32890302578618,5.39025841962984,0.125789701196392,202003.0,8.42116173961168,0.425727085781434,0.0,6.11743838532711,202003.0,S,S,S,S,S,S,Tainwala Chemicals & Plastics (India) Ltd.,TAINWALCHM,507785.0,TAINWALCHM,INE123C01018,Plastic Products,227.97,227.97,213.47,54.39,Export NA,40.23,86.59,86.43,52.89,33.1,0.89,Export NA,4.08,4.22,1.43,86.31,13.34,7.56,4.19,61.19,4.09,21.36,16.41,3.9,11.85,12.3,7.0,General Industrials,Plastic Products,2024-12-31,2025-02-03,TAINWALCHM,39.6
3973,132390.0,Taj GVK Hotels & Resorts Ltd.,3.29271783222703,5.97405287275344,10.0904504779219,0.43153162971346,202003.0,22.8855166257532,1.58100300511696,0.0,10.6254559249341,202003.0,C,C,C,C,C,C,Taj GVK Hotels & Resorts Ltd.,TAJGVK,532390.0,TAJGVK,INE586B01026,Hotels,451.7,451.7,2832.23,24.93,Export NA,20.93,188.48,32.3,59.17,59.29,0.61,Export NA,1.57,1.52,4.89,96.7,11.09,8.68,18.12,41.08,16.92,12.4,12.35,11.33,5.99,6.89,7.0,Hotels Restaurants & Tourism,Hotels,2024-12-31,2025-02-03,TAJGVK,103.4
3974,132890.0,Take Solutions Ltd.,-0.456336972031949,-0.712128474693309,1.37630653142555,0.922891271314684,202003.0,0.0,0.371123157389335,0.0,5.57254474229972,202003.0,C,C,C,C,C,C,Take Solutions Ltd.,TAKE,532890.0,TAKE,INE142I01023,Healthcare Services,8.77,8.77,129.74,-1.9,Export NA,,,,64.96,54.34,0.37,Export NA,5.87,1.81,-9.27,,11.22,11.68,-4.61,-5.08,0.0,17.25,20.11,-135.76,9.68,11.41,3.0,Diversified Consumer Services,Healthcare Services,2024-12-31,2025-02-12,TAKE,39.65
3975,105160.0,Talbros Automotive Components Ltd.,0.864758733935068,2.17747513920232,6.16567628540674,0.771461339944549,202003.0,7.1951182488843,0.44350182524625,0.70323488045007,5.4268230965593,202003.0,C,C,C,C,C,C,Talbros Automotive Components Ltd.,TALBROAUTO,505160.0,TALBROAUTO,INE187D01029,Auto Parts & Equipment,267.39,267.39,1650.55,14.03,Export NA,20.01,15.98,61.76,30.67,37.63,0.27,Export NA,3.29,2.11,2.77,89.0,6.56,8.02,19.06,52.62,20.47,22.1,17.48,12.83,10.64,9.23,7.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-02-11,TALBROAUTO,14.05
3980,100777.0,Tamilnadu Petroproducts Ltd.,9.70916284781612,13.9581127142124,17.9499519061693,1.95847164967593,202003.0,3.50465628776569,0.460517881789755,6.08519269776876,0.423533219489982,202003.0,C,C,C,C,C,C,Tamilnadu Petroproducts Ltd.,TNPETRO,500777.0,TNPETRO,INE148A01019,Commodity Chemicals,73.54,73.54,661.65,15.12,Export NA,11.92,9.14,84.96,51.17,40.2,-1.42,Export NA,13.03,26.37,0.76,32.13,7.59,5.99,4.86,-10.64,5.82,14.53,11.79,4.59,9.9,7.88,6.0,Chemicals & Petrochemicals,Commodity Chemicals,2024-12-31,2025-02-04,TNPETRO,24.8
